N° Adresse;N° Article ;N° Ingenieur Commercial;Date facturation ;Date livraison ;N° de facture ;N° commande;Desc article;Quantite;Qte ouverte;Commande Ouverte;Chiffre Affaire;Montant;Rupture de stock;Cout;Marge;N° Client 
10;70;14;02/10/2016;27/01/2049;3303;11115;Exclu de la vente ;511;30;Pour achat;288790,00;3752138,00;Oui;11875,00;1981,00;15382439
11;226;13;03/10/2016;28/01/2049;3655;15652;Exclu de la vente ;794;20;Pour achat;298026,00;4104502,00;Oui;19880,00;1058,00;10069504
12;219;15;04/10/2016;29/01/2049;1505;11240;Exclu de la vente ;1583;91;Pour achat;255661,00;4128596,00;Oui;16365,00;1057,00;11881609
10;223;14;05/10/2016;30/01/2049;2061;14792;Exclu de la vente ;485;90;Pour achat;291051,00;2536907,00;Oui;17498,00;1660,00;17888250
14;225;15;06/10/2016;31/01/2049;2611;12734;Exclu de la vente ;1262;36;Pour achat;257763,00;7755999,00;Oui;16108,00;1745,00;15421166
8;82;20;07/10/2016;01/02/2049;2657;17219;Exclu de la vente ;1994;62;Pour achat;280141,00;6628739,00;Oui;13491,00;1336,00;17639719
18;73;11;08/10/2016;02/02/2049;3250;18078;Exclu de la vente ;1281;73;Pour achat;289208,00;4566873,00;Oui;18711,00;1060,00;13632934
6;147;12;09/10/2016;03/02/2049;3590;15574;Exclu de la vente ;366;84;Pour achat;284435,00;4658027,00;Oui;14143,00;1695,00;15763865
18;187;20;10/10/2016;04/02/2049;1934;12233;Exclu de la vente ;2275;32;Pour achat;256116,00;7200105,00;Oui;11328,00;1619,00;13862528
16;233;19;11/10/2016;05/02/2049;3256;13901;Exclu de la vente ;584;45;Pour achat;254797,00;5668067,00;Oui;19725,00;1464,00;17749521
9;230;16;12/10/2016;06/02/2049;3233;18699;Exclu de la vente ;2415;61;Pour achat;294817,00;2669356,00;Oui;17524,00;1873,00;13933173
7;157;11;13/10/2016;07/02/2049;1743;11857;Exclu de la vente ;2122;92;Pour achat;290638,00;6101616,00;Oui;15021,00;1614,00;13893684
4;253;16;14/10/2016;08/02/2049;2811;19926;Exclu de la vente ;1413;64;Pour achat;263792,00;6591862,00;Oui;13308,00;1900,00;15208215
4;197;15;15/10/2016;09/02/2049;3664;19430;Exclu de la vente ;1451;84;Pour achat;298260,00;3907494,00;Oui;19117,00;1351,00;16697148
14;68;11;16/10/2016;10/02/2049;1738;15121;Exclu de la vente ;1643;38;Pour achat;256786,00;5969413,00;Oui;16852,00;1740,00;19556688
18;15;10;17/10/2016;11/02/2049;1479;14861;Exclu de la vente ;1178;67;Pour achat;295841,00;6602730,00;Oui;13493,00;1473,00;10232473
9;18;19;18/10/2016;12/02/2049;2169;11591;Exclu de la vente ;2117;53;Pour achat;280784,00;4878731,00;Oui;15456,00;1109,00;13619673
3;164;15;19/10/2016;13/02/2049;3393;13602;Exclu de la vente ;224;25;Pour achat;292308,00;3974395,00;Oui;16983,00;1693,00;10130496
18;215;15;20/10/2016;14/02/2049;3414;10527;Exclu de la vente ;1648;93;Pour achat;297220,00;5640080,00;Oui;11213,00;1081,00;18571799
19;159;20;21/10/2016;15/02/2049;3950;12439;Exclu de la vente ;1493;77;Pour achat;280745,00;6709411,00;Oui;10092,00;1214,00;10166292
4;217;17;22/10/2016;16/02/2049;1877;15495;Exclu de la vente ;444;51;Pour achat;287617,00;4808667,00;Oui;10143,00;1841,00;13498371
20;247;12;23/10/2016;17/02/2049;1718;17570;Exclu de la vente ;1296;75;Pour achat;262401,00;4295949,00;Oui;14867,00;1463,00;13598332
1;116;19;24/10/2016;18/02/2049;3412;16365;Exclu de la vente ;2175;64;Pour achat;265423,00;6133630,00;Oui;10299,00;1392,00;13638669
8;163;12;25/10/2016;19/02/2049;3426;16166;Exclu de la vente ;1050;40;Pour achat;264281,00;3300800,00;Oui;12456,00;1520,00;16845497
6;204;17;26/10/2016;20/02/2049;3397;13036;Exclu de la vente ;1596;34;Pour achat;264694,00;4301180,00;Oui;12133,00;1854,00;18058058
18;124;13;27/10/2016;21/02/2049;3748;19892;Exclu de la vente ;2219;25;Pour achat;281526,00;4310509,00;Oui;19941,00;1717,00;12739600
10;193;17;28/10/2016;22/02/2049;1424;16075;Exclu de la vente ;246;42;Pour achat;285985,00;2179429,00;Oui;17138,00;1692,00;10370494
6;47;19;29/10/2016;23/02/2049;2335;10751;Exclu de la vente ;2503;71;Pour achat;266107,00;7719149,00;Oui;19411,00;1296,00;17105640
14;111;12;30/10/2016;24/02/2049;1484;12575;Exclu de la vente ;1110;88;Pour achat;254880,00;5670648,00;Oui;17564,00;1165,00;12614174
11;242;11;31/10/2016;25/02/2049;2421;10760;Exclu de la vente ;2196;66;Pour achat;283542,00;3738268,00;Oui;10236,00;1766,00;11757431
1;150;16;01/11/2016;26/02/2049;2178;19206;Exclu de la vente ;1850;27;Pour achat;269655,00;4691495,00;Oui;17472,00;1744,00;16883820
13;123;13;02/11/2016;27/02/2049;3013;11788;Exclu de la vente ;1946;54;Pour achat;256223,00;2246760,00;Oui;12632,00;1899,00;19701805
13;40;11;03/11/2016;28/02/2049;2730;16654;Exclu de la vente ;315;73;Pour achat;254210,00;5671428,00;Oui;10992,00;1367,00;10272767
14;88;10;04/11/2016;01/03/2049;3899;12467;Exclu de la vente ;1331;42;Pour achat;257129,00;4874671,00;Oui;17747,00;1052,00;18988500
8;226;17;05/11/2016;02/03/2049;2600;13793;Exclu de la vente ;946;97;Pour achat;284805,00;2912481,00;Oui;11701,00;1280,00;10985242
2;233;12;06/11/2016;03/03/2049;3769;12261;Exclu de la vente ;558;49;Pour achat;275616,00;5518857,00;Oui;14456,00;1651,00;10946557
4;75;20;07/11/2016;04/03/2049;3905;10275;Exclu de la vente ;1222;62;Pour achat;285463,00;3580300,00;Oui;12797,00;1329,00;19937972
7;46;12;08/11/2016;05/03/2049;2493;15088;Exclu de la vente ;875;20;Pour achat;266047,00;3553334,00;Oui;18405,00;1789,00;14392388
5;97;12;09/11/2016;06/03/2049;3235;17387;Exclu de la vente ;1598;68;Pour achat;253886,00;6604409,00;Oui;16503,00;1903,00;19937980
1;70;10;10/11/2016;07/03/2049;2480;14616;Exclu de la vente ;827;33;Pour achat;278579,00;6224684,00;Oui;12089,00;1294,00;10439489
19;135;17;11/11/2016;08/03/2049;3432;13513;Exclu de la vente ;1971;78;Pour achat;276844,00;4573379,00;Oui;16978,00;1019,00;14730815
16;113;15;12/11/2016;09/03/2049;1859;10034;Exclu de la vente ;823;35;Pour achat;279564,00;6381493,00;Oui;13434,00;1029,00;12207110
16;139;15;13/11/2016;10/03/2049;1377;16878;Exclu de la vente ;1434;71;Pour achat;299966,00;5076496,00;Oui;11584,00;1039,00;12609711
16;188;10;14/11/2016;11/03/2049;2358;18922;Exclu de la vente ;1014;55;Pour achat;282893,00;6664688,00;Oui;12082,00;1669,00;17023045
2;192;15;15/11/2016;12/03/2049;3733;10369;Exclu de la vente ;726;30;Pour achat;296274,00;6499535,00;Oui;11465,00;1510,00;13571659
12;110;10;16/11/2016;13/03/2049;1424;14762;Exclu de la vente ;1205;87;Pour achat;253350,00;6352481,00;Oui;11403,00;1982,00;15080607
16;253;20;17/11/2016;14/03/2049;3266;15122;Exclu de la vente ;2008;25;Pour achat;283855,00;6116133,00;Oui;10626,00;1004,00;17651480
14;159;10;18/11/2016;15/03/2049;3833;15811;Exclu de la vente ;456;48;Pour achat;251399,00;4390053,00;Oui;18640,00;1204,00;10560320
2;10;19;19/11/2016;16/03/2049;3537;18389;Exclu de la vente ;374;51;Pour achat;251139,00;6771184,00;Oui;11394,00;1425,00;15041592
8;168;14;20/11/2016;17/03/2049;3683;15131;Exclu de la vente ;341;49;Pour achat;275954,00;4083214,00;Oui;13328,00;1641,00;15667229
18;140;15;21/11/2016;18/03/2049;3346;16761;Exclu de la vente ;429;28;Pour achat;294391,00;2971242,00;Oui;18176,00;1678,00;13469322
19;194;19;22/11/2016;19/03/2049;3336;17843;Exclu de la vente ;2216;94;Pour achat;269606,00;5685137,00;Oui;17913,00;1286,00;10664285
5;151;14;23/11/2016;20/03/2049;2552;15365;Exclu de la vente ;310;35;Pour achat;252557,00;5126466,00;Oui;18857,00;1937,00;16146188
8;211;14;24/11/2016;21/03/2049;2619;16294;Exclu de la vente ;1008;91;Pour achat;264916,00;6853863,00;Oui;10764,00;1208,00;18933773
3;172;10;25/11/2016;22/03/2049;1465;14771;Exclu de la vente ;434;47;Pour achat;289602,00;5681169,00;Oui;18517,00;1706,00;18001132
2;145;13;26/11/2016;23/03/2049;2738;14324;Exclu de la vente ;1176;63;Pour achat;276788,00;2383348,00;Oui;19081,00;1789,00;14105092
12;116;19;27/11/2016;24/03/2049;2499;10717;Exclu de la vente ;2338;60;Pour achat;294637,00;4078994,00;Oui;13590,00;1143,00;19882209
20;239;20;28/11/2016;25/03/2049;2931;11859;Exclu de la vente ;971;38;Pour achat;282157,00;3592225,00;Oui;13123,00;1294,00;18689038
1;191;13;29/11/2016;26/03/2049;3376;17333;Exclu de la vente ;1577;94;Pour achat;280163,00;2153822,00;Oui;17733,00;1083,00;18983636
14;164;18;30/11/2016;27/03/2049;2966;14032;Exclu de la vente ;575;100;Pour achat;258187,00;4007287,00;Oui;11341,00;1674,00;16874310
14;248;13;01/12/2016;28/03/2049;2387;16536;Exclu de la vente ;2488;84;Pour achat;266591,00;2802392,00;Oui;11585,00;1932,00;12446555
11;152;13;02/12/2016;29/03/2049;3183;13390;Exclu de la vente ;1376;75;Pour achat;257060,00;6534464,00;Oui;19965,00;1434,00;18518482
8;101;18;03/12/2016;30/03/2049;1600;19068;Exclu de la vente ;338;26;Pour achat;297743,00;3498894,00;Oui;10719,00;1133,00;14151537
19;249;12;04/12/2016;31/03/2049;3833;12168;Exclu de la vente ;320;48;Pour achat;266922,00;4633879,00;Oui;11892,00;1316,00;17309675
6;174;12;05/12/2016;01/04/2049;1543;10648;Exclu de la vente ;1802;64;Pour achat;261218,00;4439064,00;Oui;19906,00;1386,00;12177062
10;230;11;06/12/2016;02/04/2049;1592;18684;Exclu de la vente ;342;37;Pour achat;295986,00;2654258,00;Oui;16105,00;1223,00;12688236
5;147;20;07/12/2016;03/04/2049;3916;17231;Exclu de la vente ;378;59;Pour achat;261696,00;3254054,00;Oui;17061,00;1178,00;19382760
15;102;10;08/12/2016;04/04/2049;2274;12610;Exclu de la vente ;862;32;Pour achat;287996,00;7935402,00;Oui;18811,00;1556,00;15352731
7;212;13;09/12/2016;05/04/2049;1374;19527;Exclu de la vente ;2197;54;Pour achat;265816,00;7393390,00;Oui;17254,00;1872,00;12029368
17;189;11;10/12/2016;06/04/2049;2990;18244;Exclu de la vente ;2198;20;Pour achat;279405,00;6635560,00;Oui;17941,00;1021,00;18022773
1;14;11;11/12/2016;07/04/2049;3475;13741;Exclu de la vente ;1440;54;Pour achat;296436,00;5671001,00;Oui;19841,00;1889,00;15291534
13;30;19;12/12/2016;08/04/2049;3157;12103;Exclu de la vente ;1312;99;Pour achat;299479,00;3581669,00;Oui;19874,00;1805,00;15995553
16;246;12;13/12/2016;09/04/2049;3794;15647;Exclu de la vente ;745;99;Pour achat;270865,00;6663196,00;Oui;15194,00;1240,00;11160141
19;222;19;14/12/2016;10/04/2049;1865;14592;Exclu de la vente ;1718;35;Pour achat;297660,00;4412195,00;Oui;15202,00;1690,00;17634001
13;47;20;15/12/2016;11/04/2049;2986;12817;Exclu de la vente ;1705;59;Pour achat;294920,00;2341361,00;Oui;12036,00;1544,00;16235362
20;34;14;16/12/2016;12/04/2049;1682;14437;Exclu de la vente ;968;87;Pour achat;275327,00;3909727,00;Oui;13685,00;1184,00;14858547
11;77;11;17/12/2016;13/04/2049;3806;17659;Exclu de la vente ;705;52;Pour achat;271511,00;6607309,00;Oui;13779,00;1055,00;16433050
9;146;17;18/12/2016;14/04/2049;2944;17066;Exclu de la vente ;1493;96;Pour achat;264170,00;2227123,00;Oui;11339,00;1685,00;14438964
15;53;12;19/12/2016;15/04/2049;3683;12458;Exclu de la vente ;779;76;Pour achat;256627,00;4989673,00;Oui;17643,00;1432,00;12597431
11;45;17;20/12/2016;16/04/2049;3159;11458;Exclu de la vente ;611;95;Pour achat;294505,00;3710404,00;Oui;16526,00;1986,00;17288060
2;173;13;21/12/2016;17/04/2049;1652;15635;Exclu de la vente ;2212;76;Pour achat;258394,00;3985785,00;Oui;14146,00;1907,00;17639648
15;162;18;22/12/2016;18/04/2049;2589;17547;Exclu de la vente ;1317;75;Pour achat;267820,00;3297050,00;Oui;14246,00;1118,00;19710268
5;59;17;23/12/2016;19/04/2049;2895;16626;Exclu de la vente ;424;50;Pour achat;293657,00;2008120,00;Oui;17612,00;1246,00;12274418
15;111;20;24/12/2016;20/04/2049;3105;14621;Exclu de la vente ;670;55;Pour achat;263409,00;5327592,00;Oui;10886,00;1440,00;18304351
18;189;19;25/12/2016;21/04/2049;2896;11316;Exclu de la vente ;1532;100;Pour achat;277444,00;7838891,00;Oui;14668,00;1877,00;11295034
4;242;16;26/12/2016;22/04/2049;1677;15917;Exclu de la vente ;594;76;Pour achat;258088,00;3766584,00;Oui;11809,00;1014,00;18424035
13;226;11;27/12/2016;23/04/2049;3481;12935;Exclu de la vente ;1324;82;Pour achat;265695,00;3145450,00;Oui;11110,00;1711,00;17413035
18;38;20;28/12/2016;24/04/2049;2234;13341;Exclu de la vente ;2183;93;Pour achat;257999,00;4694660,00;Oui;11144,00;1242,00;15535882
2;201;20;29/12/2016;25/04/2049;3913;19020;Exclu de la vente ;408;21;Pour achat;281811,00;3180491,00;Oui;16387,00;1377,00;10506375
16;80;18;30/12/2016;26/04/2049;3978;18883;Exclu de la vente ;1232;93;Pour achat;252294,00;7877594,00;Oui;15947,00;1805,00;18593722
17;14;10;31/12/2016;27/04/2049;2431;19757;Exclu de la vente ;440;32;Pour achat;270559,00;3417761,00;Oui;12839,00;1281,00;10798639
3;236;11;01/01/2017;28/04/2049;1405;15575;Exclu de la vente ;715;49;Pour achat;282803,00;2208145,00;Oui;16519,00;1650,00;15836895
14;239;19;02/01/2017;29/04/2049;3347;17000;Exclu de la vente ;2269;29;Pour achat;299842,00;3871850,00;Oui;12375,00;1727,00;18901188
2;31;19;03/01/2017;30/04/2049;3281;10052;Exclu de la vente ;1235;24;Pour achat;299335,00;4797729,00;Oui;11679,00;1002,00;16371740
13;72;15;04/01/2017;01/05/2049;3807;10254;Exclu de la vente ;1459;70;Pour achat;258395,00;2938374,00;Oui;13532,00;1641,00;13449155
17;252;14;05/01/2017;02/05/2049;2645;15307;Exclu de la vente ;432;55;Pour achat;260134,00;4444168,00;Oui;10196,00;1969,00;15289041
15;13;15;06/01/2017;03/05/2049;3509;17236;Exclu de la vente ;2078;35;Pour achat;286409,00;3840920,00;Oui;13441,00;1696,00;14278535
7;232;11;07/01/2017;04/05/2049;3248;14820;Exclu de la vente ;907;89;Pour achat;258985,00;7226315,00;Oui;14923,00;1618,00;15975179
10;244;12;08/01/2017;05/05/2049;2151;16530;Exclu de la vente ;350;39;Pour achat;287929,00;3204446,00;Oui;17804,00;1983,00;17339522
13;162;14;09/01/2017;06/05/2049;2613;16529;Exclu de la vente ;1971;44;Pour achat;297954,00;3330223,00;Oui;12481,00;1421,00;19971215
8;11;16;10/01/2017;07/05/2049;3218;12284;Exclu de la vente ;2339;87;Pour achat;261960,00;5229601,00;Oui;12162,00;1143,00;12204273
2;226;10;11/01/2017;08/05/2049;2009;11515;Exclu de la vente ;253;42;Pour achat;288321,00;3258929,00;Oui;11196,00;1234,00;19138633
8;123;12;12/01/2017;09/05/2049;2511;13692;Exclu de la vente ;742;85;Pour achat;297697,00;6140023,00;Oui;18199,00;1802,00;11437599
16;15;17;13/01/2017;10/05/2049;1485;17221;Exclu de la vente ;1572;38;Pour achat;284908,00;4470303,00;Oui;12173,00;1910,00;17362132
15;16;14;14/01/2017;11/05/2049;2208;19892;Exclu de la vente ;2460;78;Pour achat;250806,00;6002179,00;Oui;16731,00;1576,00;15292603
9;81;14;15/01/2017;12/05/2049;2199;15904;Exclu de la vente ;2420;85;Pour achat;299484,00;3655515,00;Oui;12409,00;1390,00;12152248
13;205;17;16/01/2017;13/05/2049;2401;13469;Exclu de la vente ;1614;82;Pour achat;295514,00;7688595,00;Oui;15867,00;1771,00;15423602
7;134;19;17/01/2017;14/05/2049;2424;11030;Exclu de la vente ;1235;79;Pour achat;272436,00;2760013,00;Oui;16566,00;1576,00;18541069
9;33;18;18/01/2017;15/05/2049;3292;17404;Exclu de la vente ;1785;48;Pour achat;258567,00;4140402,00;Oui;13731,00;1681,00;14437974
11;20;20;19/01/2017;16/05/2049;2733;17170;Exclu de la vente ;2030;52;Pour achat;281469,00;5948688,00;Oui;12836,00;1649,00;12960321
13;104;20;20/01/2017;17/05/2049;2058;18435;Exclu de la vente ;378;25;Pour achat;291013,00;4063099,00;Oui;18054,00;1936,00;14500159
12;125;20;21/01/2017;18/05/2049;1809;17371;Exclu de la vente ;1679;48;Pour achat;274516,00;6647602,00;Oui;11330,00;1446,00;14825298
19;233;18;22/01/2017;19/05/2049;2206;10506;Exclu de la vente ;225;93;Pour achat;287216,00;4288244,00;Oui;11526,00;1358,00;16475675
10;138;12;23/01/2017;20/05/2049;2024;15201;Exclu de la vente ;1994;94;Pour achat;268871,00;4598825,00;Oui;18422,00;1114,00;18072946
6;140;18;24/01/2017;21/05/2049;2483;11973;Exclu de la vente ;304;41;Pour achat;257622,00;6882374,00;Oui;17396,00;1741,00;12122661
3;19;18;25/01/2017;22/05/2049;2897;18316;Exclu de la vente ;538;87;Pour achat;273118,00;2821220,00;Oui;11949,00;1600,00;16339565
8;227;14;26/01/2017;23/05/2049;3805;17284;Exclu de la vente ;2408;45;Pour achat;284530,00;5345181,00;Oui;14487,00;1811,00;12487112
9;253;17;27/01/2017;24/05/2049;2894;18977;Exclu de la vente ;2067;39;Pour achat;275091,00;7678685,00;Oui;19106,00;1151,00;11225097
1;170;18;28/01/2017;25/05/2049;1391;16480;Exclu de la vente ;1174;36;Pour achat;252889,00;2641740,00;Oui;12514,00;1835,00;17196254
11;40;11;29/01/2017;26/05/2049;3265;10496;Exclu de la vente ;1849;41;Pour achat;273308,00;3569743,00;Oui;15274,00;1065,00;18470454
8;119;18;30/01/2017;27/05/2049;3573;13305;Exclu de la vente ;184;41;Pour achat;298650,00;6631918,00;Oui;15561,00;1154,00;18431730
9;186;19;31/01/2017;28/05/2049;3677;17338;Exclu de la vente ;2240;81;Pour achat;296550,00;3421016,00;Oui;12062,00;1842,00;19008305
12;200;15;01/02/2017;29/05/2049;3256;16819;Exclu de la vente ;1130;52;Pour achat;273782,00;2911414,00;Oui;16660,00;1243,00;15183101
2;244;17;02/02/2017;30/05/2049;1467;14854;Exclu de la vente ;2001;74;Pour achat;265026,00;4738609,00;Oui;18020,00;1082,00;15648224
19;117;13;03/02/2017;31/05/2049;3239;19728;Exclu de la vente ;1319;21;Pour achat;295628,00;4001151,00;Oui;18806,00;1413,00;16901198
17;120;11;04/02/2017;01/06/2049;3144;15841;Exclu de la vente ;267;90;Pour achat;266845,00;5698089,00;Oui;16187,00;1190,00;18320814
19;104;10;05/02/2017;02/06/2049;2387;14397;Exclu de la vente ;1220;58;Pour achat;296024,00;6025307,00;Oui;15863,00;1431,00;12595627
19;225;14;06/02/2017;03/06/2049;1792;14079;Exclu de la vente ;302;88;Pour achat;295480,00;2715970,00;Oui;12249,00;1306,00;14463983
3;136;10;07/02/2017;04/06/2049;2514;15737;Exclu de la vente ;2493;49;Pour achat;277982,00;3804688,00;Oui;12643,00;1797,00;14416713
7;57;20;08/02/2017;05/06/2049;2824;11033;Exclu de la vente ;2310;97;Pour achat;263203,00;2324957,00;Oui;19550,00;1788,00;11062807
12;245;11;09/02/2017;06/06/2049;1409;11804;Exclu de la vente ;1280;34;Pour achat;270666,00;2415346,00;Oui;15158,00;1646,00;15427732
7;235;10;10/02/2017;07/06/2049;2383;18842;Exclu de la vente ;611;86;Pour achat;296618,00;2737256,00;Oui;12617,00;1613,00;11669042
8;243;10;11/02/2017;08/06/2049;2811;14071;Exclu de la vente ;485;58;Pour achat;260216,00;5926161,00;Oui;14412,00;1785,00;10398526
16;207;18;12/02/2017;09/06/2049;1871;14841;Exclu de la vente ;1834;25;Pour achat;255582,00;6613895,00;Oui;10702,00;1068,00;13253591
8;207;10;13/02/2017;10/06/2049;3461;13789;Exclu de la vente ;465;90;Pour achat;251695,00;6307686,00;Oui;11488,00;1095,00;18958682
3;231;15;14/02/2017;11/06/2049;2139;16434;Exclu de la vente ;277;93;Pour achat;291158,00;2987357,00;Oui;17219,00;1369,00;11486031
1;126;16;15/02/2017;12/06/2049;2417;16667;Exclu de la vente ;416;100;Pour achat;255994,00;4738049,00;Oui;17139,00;1657,00;17214362
13;244;11;16/02/2017;13/06/2049;2416;12620;Exclu de la vente ;1519;71;Pour achat;256823,00;2245331,00;Oui;13486,00;1369,00;19561336
6;249;12;17/02/2017;14/06/2049;2370;14051;Exclu de la vente ;1616;73;Pour achat;294812,00;5586450,00;Oui;17579,00;1970,00;18354212
6;30;10;18/02/2017;15/06/2049;2479;10080;Exclu de la vente ;2284;92;Pour achat;277415,00;3495346,00;Oui;12131,00;1172,00;15976389
7;14;18;19/02/2017;16/06/2049;3227;12736;Exclu de la vente ;388;29;Pour achat;294539,00;6463968,00;Oui;11653,00;1266,00;11536351
14;99;14;20/02/2017;17/06/2049;2796;16616;Exclu de la vente ;2484;77;Pour achat;275529,00;3478801,00;Oui;10296,00;1847,00;16507163
7;102;10;21/02/2017;18/06/2049;2261;11688;Exclu de la vente ;685;34;Pour achat;281415,00;6561655,00;Oui;11841,00;1723,00;11877461
2;22;20;22/02/2017;19/06/2049;3599;16298;Exclu de la vente ;451;40;Pour achat;267320,00;5399649,00;Oui;15031,00;1535,00;18495389
9;125;15;23/02/2017;20/06/2049;1510;19237;Exclu de la vente ;983;59;Pour achat;294922,00;2757390,00;Oui;14747,00;1866,00;14802654
6;104;12;24/02/2017;21/06/2049;3187;16552;Exclu de la vente ;786;97;Pour achat;290562,00;4294519,00;Oui;16729,00;1986,00;16548315
5;116;17;25/02/2017;22/06/2049;2122;13475;Exclu de la vente ;1904;58;Pour achat;253129,00;7657289,00;Oui;15220,00;1208,00;13023624
11;23;13;26/02/2017;23/06/2049;2123;15374;Exclu de la vente ;352;43;Pour achat;292397,00;5438835,00;Oui;11118,00;1459,00;15870736
19;254;18;27/02/2017;24/06/2049;3562;14921;Exclu de la vente ;1585;30;Pour achat;250932,00;4359850,00;Oui;11689,00;1224,00;14728348
12;161;20;28/02/2017;25/06/2049;2117;18461;Exclu de la vente ;1556;43;Pour achat;279842,00;5074874,00;Oui;15651,00;1885,00;13319393
11;53;13;01/03/2017;26/06/2049;3067;10819;Exclu de la vente ;482;54;Pour achat;289728,00;2696718,00;Oui;15932,00;1114,00;12574175
19;78;13;02/03/2017;27/06/2049;2640;18170;Exclu de la vente ;387;53;Pour achat;251433,00;6333772,00;Oui;14113,00;1080,00;13367033
10;198;17;03/03/2017;28/06/2049;2417;13556;Exclu de la vente ;1935;60;Pour achat;285981,00;7201115,00;Oui;13290,00;1792,00;17316149
6;153;10;04/03/2017;29/06/2049;2499;19990;Exclu de la vente ;595;92;Pour achat;269222,00;4560649,00;Oui;18624,00;1650,00;16881559
11;193;14;05/03/2017;30/06/2049;2657;17195;Exclu de la vente ;292;20;Pour achat;284135,00;3427246,00;Oui;19104,00;1610,00;11248716
20;191;10;06/03/2017;01/07/2049;1754;17900;Exclu de la vente ;749;60;Pour achat;262856,00;6401913,00;Oui;17566,00;1566,00;19306790
9;77;14;07/03/2017;02/07/2049;1649;18925;Exclu de la vente ;415;72;Pour achat;275981,00;5101629,00;Oui;17742,00;1443,00;13709482
4;181;17;08/03/2017;03/07/2049;1726;11949;Exclu de la vente ;895;44;Pour achat;291329,00;7177898,00;Oui;13387,00;1072,00;16216923
11;86;13;09/03/2017;04/07/2049;3125;11522;Exclu de la vente ;1105;75;Pour achat;283108,00;7569360,00;Oui;11302,00;1932,00;11498317
18;231;10;10/03/2017;05/07/2049;2442;16367;Exclu de la vente ;1224;70;Pour achat;267184,00;5531611,00;Oui;18453,00;1055,00;18914442
20;177;10;11/03/2017;06/07/2049;2378;10562;Exclu de la vente ;1874;35;Pour achat;284720,00;4500526,00;Oui;15051,00;1396,00;15071718
